dir,/home/junkado/Desktop/keio/20180325/3ddata/pitcher/oishi/,the number of files,10,optimal reference,1-1-005_004.csv,
0.000000000000000000e+00,1.824041729842492998e+02,1.714297844324786695e+02,1.710081526695864795e+02,2.055216065005735686e+02,1.517946723987347468e+02,1.470346333545656137e+02,1.911331049632694885e+02,2.171353344907627729e+02,0.000000000000000000e+00
1.259118270144735732e+02,0.000000000000000000e+00,8.330630344505421192e+01,1.478440520346879339e+02,1.765525724760228741e+02,1.046539374867494558e+02,7.500170394675430430e+01,1.437957281534041556e+02,1.769376031796525695e+02,1.259118270144735732e+02
1.008329222133653928e+02,6.881805451463490897e+01,0.000000000000000000e+00,1.124141824354510959e+02,1.688117536345175722e+02,8.583076620475607399e+01,7.233660252594717122e+01,1.294496706353206719e+02,1.444877686401347603e+02,1.008329222133653928e+02
1.044238148058208395e+02,1.128227738940204574e+02,1.029512672676504792e+02,0.000000000000000000e+00,7.702455641250850249e+01,1.088237054332656157e+02,1.014051068893195975e+02,1.124352796406506201e+02,1.620455833788971347e+02,1.044238148058208395e+02
4.876217813984686700e+02,4.906443519829781508e+02,4.850740824646939586e+02,6.539687917331239930e+01,0.000000000000000000e+00,4.768847782378365423e+02,4.707819418776571183e+02,4.789877298143643998e+02,5.316298514694290134e+02,4.876217813984686700e+02
7.239251970350686349e+01,6.694792163398575724e+01,6.161812602192138399e+01,9.015881159225723707e+01,1.198957112772787070e+02,0.000000000000000000e+00,3.688139051062154294e+01,7.418671561777107115e+01,1.064968279794715329e+02,7.239251970350686349e+01
1.074953555545627353e+02,7.522295521468228685e+01,8.779469591275079665e+01,1.361767189666093145e+02,1.718076123230025587e+02,6.931778954309783103e+01,0.000000000000000000e+00,1.360379564561052916e+02,1.551648098012528294e+02,1.074953555545627353e+02
1.024519709727190275e+03,9.747052958167704446e+02,9.542374371992967781e+02,6.004069237015786342e+01,9.928179854857918372e+02,9.513295630259128757e+02,9.521125704969316530e+02,0.000000000000000000e+00,1.005231131265857471e+03,1.024519709727190275e+03
4.091678891252192329e+02,3.306940654259738608e+02,3.387878054573639588e+02,4.390911345817214624e+02,4.528311231812844539e+02,3.715272304508521302e+02,3.515955765562301849e+02,4.441421419931943433e+02,0.000000000000000000e+00,4.091678891252192329e+02
0.000000000000000000e+00,1.824041729842492998e+02,1.714297844324786695e+02,1.710081526695864795e+02,2.055216065005735686e+02,1.517946723987347468e+02,1.470346333545656137e+02,1.911331049632694885e+02,2.171353344907627729e+02,0.000000000000000000e+00
dir,/home/junkado/Desktop/keio/20180325/3ddata/pitcher/oishi/,the number of files,10,optimal reference,1-1-005_004.csv,
0.000000000000000000e+00,1.824041729842492998e+02,1.714297844324786695e+02,1.710081526695864511e+02,2.055216065005735970e+02,1.517946723987347468e+02,1.470346333545656989e+02,1.911331049632694885e+02,2.171353344907626877e+02,0.000000000000000000e+00
1.259118270144735590e+02,0.000000000000000000e+00,8.330630344505421192e+01,1.478440520346879055e+02,1.765525724760228741e+02,1.046539374867494843e+02,7.500170394675430430e+01,1.437957281534041840e+02,1.769376031796525410e+02,1.259118270144735590e+02
1.008329222133654213e+02,6.881805451463492318e+01,0.000000000000000000e+00,1.124141824354511101e+02,1.688117536345176006e+02,8.583076620475607399e+01,7.233660252594715701e+01,1.294496706353206719e+02,1.444877686401347603e+02,1.008329222133654213e+02
1.044238148058208679e+02,1.128227738940204858e+02,1.029512672676504650e+02,0.000000000000000000e+00,7.702455641250850249e+01,1.088237054332656015e+02,1.014051068893195833e+02,1.124352796406506201e+02,1.620455833788971347e+02,1.044238148058208679e+02
4.876217813984685563e+02,4.906443519829780939e+02,4.850740824646937881e+02,6.539687917331241351e+01,0.000000000000000000e+00,4.768847782378364286e+02,4.707819418776571183e+02,4.789877298143643998e+02,5.316298514694290134e+02,4.876217813984685563e+02
7.239251970350684928e+01,6.694792163398575724e+01,6.161812602192137689e+01,9.015881159225722286e+01,1.198957112772786786e+02,0.000000000000000000e+00,3.688139051062153584e+01,7.418671561777107115e+01,1.064968279794715329e+02,7.239251970350684928e+01
1.074953555545627495e+02,7.522295521468228685e+01,8.779469591275078244e+01,1.361767189666092861e+02,1.718076123230025587e+02,6.931778954309783103e+01,0.000000000000000000e+00,1.360379564561052916e+02,1.551648098012528294e+02,1.074953555545627495e+02
1.024519709727190047e+03,9.747052958167705583e+02,9.542374371992963233e+02,6.004069237015784921e+01,9.928179854857912687e+02,9.513295630259131030e+02,9.521125704969311982e+02,0.000000000000000000e+00,1.005231131265857243e+03,1.024519709727190047e+03
4.091678891252192329e+02,3.306940654259738608e+02,3.387878054573639588e+02,4.390911345817214624e+02,4.528311231812845108e+02,3.715272304508520733e+02,3.515955765562301849e+02,4.441421419931944001e+02,0.000000000000000000e+00,4.091678891252192329e+02
0.000000000000000000e+00,1.824041729842492998e+02,1.714297844324786695e+02,1.710081526695864511e+02,2.055216065005735970e+02,1.517946723987347468e+02,1.470346333545656989e+02,1.911331049632694885e+02,2.171353344907626877e+02,0.000000000000000000e+00
