dir,/home/junkado/Desktop/keio/20180325/3ddata/pitcher/sekiya/,the number of files,10,optimal reference,3-1_011.csv,
0.000000000000000000e+00,1.027395364882735436e+02,1.268776568338066539e+02,1.142873123600152496e+02,2.028888800999621083e+02,1.491924227081555046e+02,2.068700337954707607e+02,1.139269881940514892e+02,2.059432759497477718e+02,1.514528615507912832e+02
1.244640476545036734e+02,0.000000000000000000e+00,8.943926687501880224e+01,5.290864797283295218e+01,1.644843813801335841e+02,9.936554852392156079e+01,1.232661022533103505e+02,6.160068641566651593e+01,1.637884402792978165e+02,9.068724027814442934e+01
1.299901244628904351e+02,9.254447933822488892e+01,0.000000000000000000e+00,1.035666487251572221e+02,1.312928961288617415e+02,7.790096255003744830e+01,1.106541361281401521e+02,1.138381781752915884e+02,1.426125473852104051e+02,7.809702271194949219e+01
1.337917825992579139e+02,5.222130588554882280e+01,1.043554373774612429e+02,0.000000000000000000e+00,1.962869162408616717e+02,1.120489660294558689e+02,1.507603513767620882e+02,5.537635606548460032e+01,1.773563831817833147e+02,1.111089347913449501e+02
2.046580542858524439e+02,1.677683850439988760e+02,1.682487907319941201e+02,2.203990880638747285e+02,0.000000000000000000e+00,1.037445148877735193e+02,4.804825933625493661e+01,2.173842610231011463e+02,1.302305650727622321e+02,7.422196157669691274e+01
1.857026058992405524e+02,1.133419380211811642e+02,1.003728971331937174e+02,1.240572803157991473e+02,1.442983398906299897e+02,0.000000000000000000e+00,7.908068196636236280e+01,1.054829362695843429e+02,1.351005495982306002e+02,6.010488839215808099e+01
1.955983518950938276e+02,1.147267383137483563e+02,1.169080019423879975e+02,1.359054707827809239e+02,1.070401851300383669e+02,7.278222350588777090e+01,0.000000000000000000e+00,1.264540304984289065e+02,1.333356033426949239e+02,5.048823877545044780e+01
1.773670342635572297e+02,1.431870566176162356e+02,2.128286906205549371e+02,1.220443010705950400e+02,3.389513239873721204e+02,2.083267538352853592e+02,2.902792488830923503e+02,0.000000000000000000e+00,3.206526842444375802e+02,2.250561342015633386e+02
1.527376347837006961e+03,1.481380807697466935e+03,1.474491751312360975e+03,1.493235933300866463e+03,1.480209142071575570e+03,1.448019561995150298e+03,1.449036718017320027e+03,1.505834760839941282e+03,0.000000000000000000e+00,1.444558122078858105e+03
1.840710705649452734e+02,1.194208002721823902e+02,1.032193551873478867e+02,1.428227312742745596e+02,1.049025517247237360e+02,6.642881343801921901e+01,5.815216156029099182e+01,1.367859736858727615e+02,1.310032264113606857e+02,0.000000000000000000e+00
dir,/home/junkado/Desktop/keio/20180325/3ddata/pitcher/sekiya/,the number of files,10,optimal reference,3-1_011.csv,
0.000000000000000000e+00,1.027395364882735436e+02,1.268776568338066397e+02,1.142873123600152496e+02,2.028888800999621367e+02,1.491924227081555330e+02,2.068700337954707038e+02,1.139269881940514892e+02,2.059432759497477718e+02,1.514528615507912548e+02
1.244640476545036734e+02,0.000000000000000000e+00,8.943926687501878803e+01,5.290864797283296639e+01,1.644843813801335841e+02,9.936554852392156079e+01,1.232661022533103790e+02,6.160068641566651593e+01,1.637884402792977596e+02,9.068724027814442934e+01
1.299901244628904635e+02,9.254447933822490313e+01,0.000000000000000000e+00,1.035666487251572079e+02,1.312928961288617700e+02,7.790096255003746251e+01,1.106541361281401237e+02,1.138381781752915742e+02,1.426125473852104335e+02,7.809702271194949219e+01
1.337917825992579424e+02,5.222130588554882280e+01,1.043554373774612429e+02,0.000000000000000000e+00,1.962869162408616148e+02,1.120489660294558689e+02,1.507603513767621166e+02,5.537635606548460032e+01,1.773563831817833147e+02,1.111089347913449359e+02
2.046580542858524154e+02,1.677683850439988760e+02,1.682487907319941485e+02,2.203990880638747285e+02,0.000000000000000000e+00,1.037445148877735193e+02,4.804825933625492951e+01,2.173842610231011463e+02,1.302305650727622321e+02,7.422196157669691274e+01
1.857026058992405524e+02,1.133419380211811927e+02,1.003728971331937174e+02,1.240572803157991046e+02,1.442983398906299897e+02,0.000000000000000000e+00,7.908068196636240543e+01,1.054829362695843429e+02,1.351005495982305433e+02,6.010488839215809520e+01
1.955983518950938276e+02,1.147267383137483563e+02,1.169080019423879975e+02,1.359054707827808670e+02,1.070401851300383669e+02,7.278222350588778511e+01,0.000000000000000000e+00,1.264540304984289065e+02,1.333356033426949523e+02,5.048823877545044780e+01
1.773670342635572581e+02,1.431870566176162356e+02,2.128286906205549087e+02,1.220443010705950684e+02,3.389513239873720636e+02,2.083267538352854160e+02,2.902792488830922935e+02,0.000000000000000000e+00,3.206526842444376371e+02,2.250561342015633102e+02
1.527376347837006961e+03,1.481380807697467390e+03,1.474491751312360975e+03,1.493235933300866691e+03,1.480209142071575116e+03,1.448019561995150525e+03,1.449036718017320027e+03,1.505834760839941282e+03,0.000000000000000000e+00,1.444558122078858560e+03
1.840710705649452734e+02,1.194208002721824187e+02,1.032193551873479009e+02,1.428227312742745596e+02,1.049025517247237360e+02,6.642881343801921901e+01,5.815216156029097050e+01,1.367859736858727615e+02,1.310032264113607425e+02,0.000000000000000000e+00
