dir,./trc/IMAMURA,the number of files,27,optimal reference,IMAMURA19.trc,
9.550150112424584847e+01,1.347807127638528186e+02,1.268266289140934902e+02,1.079470305460237967e+02,1.613884558164519660e+02,7.085703876313158389e+01,2.249410410803827745e+02,1.197817186046956550e+02,1.567995909072224379e+02,3.054866253006001742e+01,0.000000000000000000e+00,5.237644798521802159e+01,5.218248615733387652e+01,1.580696294157334592e+02,6.826810520274474925e+01,8.554900631632168029e+01,1.000934415973412683e+02,5.376291482104809205e+01,1.414186664478284001e+02,9.384773029925996468e+01,8.372849360588521961e+01,1.568155232692502352e+02,6.925730196642508929e+01,3.613355133623512216e+01,1.634077355440951465e+02,5.324102966452581143e+01,2.861326312899985780e+01
5.321528952515954103e+01,9.212119019148921950e+01,8.181326861241610970e+01,6.504985519140198846e+01,1.131024412040746085e+02,4.752001604212688335e+01,1.797098155227954805e+02,8.860840948081067836e+01,1.359411300688196036e+02,3.942717273741745032e+01,5.121385897216335081e+01,0.000000000000000000e+00,6.236386813753292557e+01,1.258676785224409116e+02,5.070313207978143311e+01,6.591531718116988259e+01,8.294799516529786843e+01,5.228850942794584711e+01,9.602262222809650893e+01,6.142378440749177315e+01,4.667351737988435900e+01,1.522350338301444310e+02,5.722116327919183476e+01,5.109103551969058543e+01,1.474852276683071182e+02,7.076925437845773104e+01,7.235056205513804173e+01
9.796424131492258880e+01,1.057460997827543423e+02,1.139550421797137147e+02,9.018582772041989415e+01,1.380728178431851063e+02,4.682614381832730999e+01,1.777674812134840749e+02,8.682882541207163740e+01,1.171744943306457429e+02,5.868312265459034904e+01,4.944955920680824590e+01,6.217448616971540076e+01,0.000000000000000000e+00,1.097405571804684996e+02,5.400772767387054785e+01,4.887364511723076532e+01,9.541090617641300753e+01,7.815104817658267677e+01,1.227132109856254232e+02,9.172751510975147937e+01,6.859656156883903577e+01,1.818888149001256807e+02,7.477927478528518179e+01,5.127539471573205532e+01,1.834948408324921445e+02,8.976272289139920701e+01,5.959649572825883013e+01
1.087908309093746482e+02,6.241764533083409106e+01,1.131934359898617544e+02,7.576110502887976850e+01,9.541091854567562791e+01,6.272788411018964183e+01,6.467157281362848664e+01,4.471286331227126709e+01,5.329215889120668237e+01,1.237267241567947167e+02,1.243322204403971369e+02,1.036393833104506115e+02,9.241032877242477639e+01,0.000000000000000000e+00,7.889668388482753869e+01,6.103557580597072985e+01,1.400580262370476134e+02,1.395975043762095993e+02,1.017128107481592849e+02,1.158035258535533529e+02,7.703277453146651510e+01,2.391365737851077142e+02,1.325332457365772143e+02,1.176172432764129780e+02,2.209843377370569613e+02,1.624352835151776446e+02,1.445484498280027594e+02
6.925707788523875763e+01,7.157384455805015477e+01,9.315140940199042063e+01,5.928896283314731619e+01,1.058623323487096997e+02,3.223762495119292737e+01,1.290054979427011688e+02,6.099290163826462674e+01,1.023160889302795908e+02,6.001851875966531935e+01,6.502388452535340946e+01,4.915528926937106036e+01,5.845105949438647031e+01,8.031521947491434332e+01,0.000000000000000000e+00,5.074790226280443051e+01,1.266683552659793719e+02,8.209974751574107188e+01,9.917881094403188058e+01,7.972748534693201350e+01,4.390542963070568305e+01,2.090933320976770915e+02,9.929512656362975065e+01,6.245089509640788350e+01,1.688250126577135575e+02,9.258638350043752041e+01,8.182416136915642824e+01
8.131581980122754771e+01,6.505503787951045069e+01,8.974252483161700411e+01,5.686490723338016551e+01,1.013900669495811258e+02,3.238152504044838054e+01,1.339541684580591721e+02,6.152233202637646770e+01,9.496704610554559167e+01,7.821455421142809428e+01,8.836942625780947935e+01,7.069698940294493639e+01,5.465213554976426025e+01,7.776309212252763814e+01,5.460902163705564760e+01,0.000000000000000000e+00,1.114149095010129571e+02,9.477694856679708835e+01,9.816122210331403153e+01,7.712752959660842578e+01,4.408603429664636764e+01,2.112590875251132445e+02,1.002188315822559161e+02,8.049926472998781435e+01,1.747612084223902968e+02,1.100659375712397008e+02,9.612983807286326510e+01
6.003427213607302093e+01,8.721575644539878169e+01,6.783543377053376844e+01,5.974923094259838052e+01,1.022326990333790349e+02,7.119625274399629689e+01,1.925699531017099559e+02,1.057658594645921397e+02,1.534868288581896820e+02,7.238765450300643067e+01,9.010726728305124311e+01,6.543784975600155462e+01,8.425719540795556384e+01,1.493771542751095183e+02,9.065809650561836008e+01,6.540291093143081014e+01,0.000000000000000000e+00,7.139382396348216275e+01,9.300213506424934451e+01,3.474722041677804185e+01,5.284301423571549350e+01,1.150352628714042993e+02,5.259386644223441465e+01,7.468583023456460523e+01,1.227939033990148232e+02,8.757931803868731890e+01,1.009737029482552657e+02
7.499926534771535103e+01,1.240064098850467360e+02,1.004099223589011274e+02,9.963428846663995841e+01,1.441546598992082409e+02,7.776703036788431689e+01,2.095008716602730487e+02,1.256994840242997640e+02,1.713857161015388897e+02,3.156884621806089797e+01,5.036269609881705378e+01,5.280927974912713552e+01,7.576965717229079189e+01,1.527789162881047105e+02,8.322688033702235089e+01,9.186942506339489967e+01,9.974552438882805916e+01,0.000000000000000000e+00,1.168251372213997428e+02,6.664071674988318250e+01,7.955829970168163356e+01,1.322206539253752169e+02,5.406474652120255087e+01,4.608959877121823467e+01,1.169004941261610782e+02,3.224786704957801931e+01,5.668279538455227140e+01
6.082444768084668851e+01,5.496324983613007475e+01,3.029712357541890810e+01,5.793221397009973828e+01,4.758412397195309751e+01,8.762140234290328067e+01,1.275242766516125243e+02,8.868690261512296047e+01,1.367897057275747841e+02,1.143553592534090484e+02,1.322234857888221882e+02,9.327145390705150874e+01,1.217206218401577473e+02,1.102676610383916653e+02,1.035066070030645591e+02,9.692985346364508814e+01,1.245021265532698465e+02,1.159114845545575747e+02,0.000000000000000000e+00,6.545946035211491676e+01,6.977064268824200610e+01,1.901820701334316936e+02,1.039072605443263342e+02,1.129533018689208603e+02,1.456127057488995433e+02,1.420165070997623786e+02,1.512441668198338220e+02
6.113062448893964529e+01,8.286036059095182793e+01,5.902206392790240841e+01,6.427483031759618370e+01,9.071489796696238272e+01,6.858573931397683054e+01,1.605533525650029389e+02,1.063653569925347995e+02,1.542070340410911911e+02,8.746247376284790676e+01,1.253405352597945921e+02,8.671168200502182799e+01,1.202407045128445446e+02,1.404252650119072712e+02,8.815960443185912254e+01,8.362774157397245745e+01,1.450226074422913882e+02,9.091682867732055229e+01,7.930947090544383116e+01,0.000000000000000000e+00,6.744270368591432430e+01,2.166028823743317844e+02,1.083603617751503805e+02,9.048186095520811989e+01,1.061249829025874760e+02,8.279741861345921450e+01,1.221672522922568334e+02
4.558386580952226552e+01,7.652655940384154576e+01,6.734229892492793113e+01,4.346865135971695082e+01,1.022817807568224993e+02,5.584798960316906147e+01,1.931398318878390512e+02,9.044986892280088853e+01,1.318647195918502177e+02,7.592111569184527298e+01,9.434589825143537212e+01,6.507512098763949382e+01,8.357943133998224994e+01,1.397152268122685825e+02,8.374493465466710518e+01,6.294298151727718249e+01,9.862948619465416300e+01,9.737410556285372820e+01,9.014441172364254840e+01,7.265855004545875317e+01,0.000000000000000000e+00,1.827410800055246796e+02,1.008064135085845550e+02,9.613721926221245440e+01,1.561546146268723589e+02,1.073661519916914386e+02,1.072754346898277475e+02
1.154277023059841838e+02,1.779384706886261256e+02,1.434358952599703798e+02,1.487696410087346806e+02,1.813018400195632864e+02,1.648057697985556160e+02,3.007742113186625943e+02,1.979688985293057328e+02,2.447428165552335599e+02,1.272392571832226906e+02,1.528579473087035581e+02,1.379185480264025898e+02,1.769228940392882521e+02,2.603455251284167389e+02,1.838719960463508585e+02,1.677901357771095263e+02,1.167838965495040640e+02,1.116840071606411726e+02,1.716632887551825775e+02,1.163383604874692026e+02,1.405875676851076435e+02,0.000000000000000000e+00,1.279275381219347736e+02,1.522113020985424328e+02,5.310942345459707781e+01,1.073696586016174166e+02,1.529873094783238798e+02
6.635335536997408212e+01,1.069179175161517890e+02,7.917751063599835959e+01,8.126892353346353559e+01,1.236073244539169167e+02,6.421972160958614495e+01,1.914551236670499463e+02,1.081292564025586529e+02,1.576417239719165764e+02,4.598336418455764374e+01,6.503870167506325117e+01,5.161983171163373640e+01,7.105005693487855467e+01,1.406111498138953948e+02,7.852308394242967893e+01,7.657111983112805831e+01,5.713693354716410511e+01,4.518639133347521408e+01,9.697508965967303141e+01,4.381529733609798427e+01,6.737992261854338949e+01,1.175179132035150218e+02,0.000000000000000000e+00,4.185929462357956510e+01,1.250551303618264001e+02,6.442502585181885877e+01,7.546359536060911921e+01
8.878598535387152424e+01,1.221369852431839860e+02,1.048126637269635779e+02,1.002494759755614666e+02,1.459762628000800078e+02,6.547498182262468447e+01,1.970133747290064719e+02,1.138458694448994351e+02,1.557847897543372255e+02,3.766245760163324263e+01,3.693738293922189797e+01,5.295043213260701975e+01,5.291260957858726499e+01,1.353971276900547309e+02,6.505312381220826978e+01,7.999757808046629748e+01,1.008860079957219540e+02,4.702881830968737376e+01,1.185068069458034756e+02,7.055800584067367254e+01,7.918062832729695799e+01,1.637140730425285540e+02,5.142001212429197921e+01,0.000000000000000000e+00,1.470901805528133934e+02,5.510533734007069739e+01,4.723619355666785680e+01
1.289651730929462587e+02,1.745870329771254319e+02,1.300329359069736483e+02,1.519616058020454261e+02,1.768457644673859193e+02,1.645606760146218335e+02,2.672600469148136995e+02,2.019172924770092834e+02,2.521348993570862831e+02,1.407546562504554402e+02,1.758753797487945860e+02,1.529923665258998824e+02,1.919987806465278766e+02,2.397110714098975848e+02,1.812130562346034139e+02,1.766143085099936343e+02,2.001924060173589055e+02,1.280356449131353713e+02,1.526066513309245352e+02,1.097708250495107194e+02,1.525522186066746997e+02,1.579828842155586699e+02,1.609316916822666315e+02,1.526059172540224722e+02,0.000000000000000000e+00,1.170681499509515788e+02,1.677192045169364860e+02
1.095177891932716392e+02,1.451230047934232630e+02,1.332300944895230828e+02,1.223205943216989198e+02,1.663947740139384166e+02,9.327825837847827017e+01,2.281442534572503007e+02,1.504289351878123568e+02,1.829325594502954573e+02,6.507539371376367399e+01,9.741423056042172846e+01,9.976211476726103911e+01,1.206063112479340873e+02,1.878581381930871430e+02,1.091202412808562485e+02,1.127631179636764358e+02,1.917545943199948795e+02,6.778406616786504912e+01,1.530526688489634921e+02,8.386142039284621319e+01,1.084780094535340993e+02,2.193480708665356360e+02,1.335165138936548317e+02,8.252250364622096868e+01,1.154770163897022570e+02,0.000000000000000000e+00,7.352608696062574722e+01
1.155968763677293509e+02,1.527941264092126232e+02,1.429424954141456112e+02,1.276569132431673665e+02,1.806693738109205185e+02,8.851715210442598902e+01,2.376897325067920974e+02,1.392528748799538789e+02,1.723974641758856592e+02,4.575533871766854332e+01,3.217691512035548840e+01,7.384639164441222192e+01,6.165317353047021953e+01,1.699936584971544278e+02,9.113660541413187843e+01,9.900786443372994938e+01,1.285246222156746967e+02,6.080689065658894066e+01,1.585567881828680754e+02,1.081414026097777992e+02,1.027488875186851089e+02,1.760459821472035742e+02,8.778739144094679148e+01,4.923555869067201485e+01,1.639428714179652218e+02,4.991487107191499462e+01,0.000000000000000000e+00
